date,close,volume,open,high,low
2018-05-31,81.481,63152440,81.15,81.75,81.0675
2018-06-01,82.077,66049320,81.8515,82.3365,81.7545
2018-06-04,83.2635,63567740,82.445,83.284,82.2745
2018-06-05,84.8175,94665500,83.6495,84.95,83.503
2018-06-06,84.7875,109320640,85.2255,85.725,84.3235
2018-06-07,84.465,75122560,84.9279,84.995,83.8053
2018-06-08,84.1995,58980400,84.056,84.472,83.6505
2018-06-11,84.456,46357620,84.0755,84.7122,84.0296
2018-06-12,84.9375,44061120,84.65,84.9755,84.5762
2018-06-13,85.243,66305160,85.1405,85.6875,85.006
2018-06-14,86.193,63142540,85.674,86.24,85.4435
2018-06-15,85.7985,94582020,85.7,86.0435,85.426
2018-06-18,86.1895,61882200,85.313,86.337,85.128
2018-06-19,86.739,85569920,85.452,86.8055,85.0195
2018-06-20,87.504,86416720,87.125,88.1465,87.068
2018-06-21,86.511,98263540,88.0,88.155,85.878
2018-06-22,85.7835,81001180,87.131,87.15,85.595
2018-06-25,83.1575,149896360,85.1255,85.25,82.3154
2018-06-26,84.5545,85906400,83.6185,85.0783,83.167
2018-06-27,83.0255,95577440,85.4055,85.5975,83.0
2018-06-28,85.0725,90435760,83.627,85.275,83.0587
2018-06-29,84.99,89733600,85.85,86.1705,84.7158
2018-07-02,85.689,63612800,84.135,85.6945,83.903
2018-07-03,84.698,43545520,86.198,86.25,84.624
2018-07-05,84.9865,59480940,85.269,85.5345,84.1075
2018-07-06,85.5315,51729000,84.8,85.7634,84.5835
2018-07-09,86.951,58523880,86.2025,86.978,85.8115
2018-07-10,87.1535,59546200,86.9265,87.5,86.55
2018-07-11,87.75,63344180,86.8995,87.848,86.7
2018-07-12,89.831,90225480,88.2255,89.9,88.109
2018-07-13,90.6515,87636040,90.1965,90.765,89.7613
2018-07-16,91.1245,108518320,91.0975,92.0975,90.7225
2018-07-17,92.1965,113214100,90.578,92.5845,89.8692
2018-07-18,92.146,97024160,92.4,92.944,91.5635
2018-07-19,90.6485,91801260,91.473,92.05,90.5635
2018-07-20,90.685,77588960,91.2505,91.742,90.503
2018-07-23,90.1,77178060,90.6105,90.95,88.4995
2018-07-24,91.462,84566800,91.4505,92.0,90.4691
2018-07-25,93.1805,73153280,91.465,93.192,91.132
2018-07-26,90.4,192747980,91.95,92.234,90.225
2018-07-27,90.8635,193400840,93.8025,94.0025,90.3265
2018-07-30,88.961,130854240,91.3665,91.475,88.301
2018-07-31,88.872,114328980,89.3245,90.0915,86.966
2018-08-01,89.8585,82782880,89.2,89.9218,88.801
2018-08-02,91.7165,86758220,89.4385,91.828,89.3
2018-08-03,91.1645,69094360,91.8872,92.05,91.0751
2018-08-06,92.3875,67679420,91.2905,92.3885,90.946
2018-08-07,93.124,66655780,92.7265,93.486,92.3134
2018-08-08,94.326,78449240,93.05,94.5755,92.725
2018-08-09,94.926,96887260,94.1,95.7285,93.874
2018-08-10,94.315,72474680,94.4255,94.975,93.9106
2018-08-13,94.81,110169620,94.925,96.25,94.6835
2018-08-14,95.9825,78375160,95.9695,96.0505,95.0
2018-08-15,94.131,153162160,95.4775,95.8105,93.4895
2018-08-16,94.326,77685060,95.197,95.25,94.1776
2018-08-17,94.111,81770960,94.29,94.4,92.7775
2018-08-20,93.8355,57086400,94.5285,94.5873,93.303
2018-08-21,94.171,61364300,94.0,94.8875,93.7203
2018-08-22,95.245,61167380,93.832,95.29,93.832
2018-08-23,95.145,70963940,95.3585,95.975,95.038
2018-08-24,95.2695,55635400,95.5255,95.8005,95.127
2018-08-27,96.384,70929920,95.75,96.385,95.4641
2018-08-28,96.641,61409640,96.8865,97.0889,96.441
2018-08-29,99.905,128647080,97.6725,99.9345,97.447
2018-08-30,100.119,145091460,99.871,101.2785,99.345
2018-08-31,100.6355,82968640,100.35,101.119,100.237
2018-09-04,101.9755,114062560,101.325,102.525,100.65
2018-09-05,99.741,163942340,101.9055,102.019,99.4945
2018-09-06,97.9155,149461720,100.3253,100.375,96.7605
2018-09-07,97.6035,97139640,96.9355,98.76,96.8675
2018-09-10,96.9505,89621820,98.55,98.652,96.5758
2018-09-11,99.3575,100335600,96.4135,99.444,95.85
2018-09-12,99.5,88146680,99.7,100.0,98.122
2018-09-13,99.4935,72107960,100.0,100.438,99.1014
2018-09-14,98.5095,71757920,99.6465,99.6824,97.961
2018-09-17,95.4015,139631000,97.7365,97.841,94.3705
2018-09-18,97.0525,84637840,95.9325,97.91,95.772
2018-09-19,96.321,80752820,97.025,97.0415,95.245
2018-09-20,97.215,62840500,96.929,97.75,96.6125
2018-09-21,95.7505,135494540,97.711,97.8655,95.5251
2018-09-24,96.718,82931260,95.1895,96.844,93.25
2018-09-25,98.7275,87033240,97.145,98.7955,96.9425
2018-09-26,98.7425,85241940,98.425,99.7625,98.076
2018-09-27,100.649,85915160,99.6618,100.8078,99.429
2018-09-28,100.15,79831480,100.2205,101.326,99.8232
2018-10-01,100.218,69154500,101.0995,101.6595,100.18
2018-10-02,98.5655,107218480,99.9995,100.6695,98.2885
2018-10-03,97.638,103344480,99.085,99.485,97.4905
2018-10-04,95.471,144810980,97.45,97.8,94.8285
2018-10-05,94.4825,136324260,95.8995,96.454,93.1415
2018-10-08,93.221,146936560,93.7,95.0998,91.5331
2018-10-09,93.516,94648600,92.9995,94.8338,92.616
2018-10-10,87.7625,217579800,92.8945,92.928,87.7205
2018-10-11,85.968,277179400,86.2,87.77,84.255
2018-10-12,89.4305,187705120,90.4,90.4475,87.1265
2018-10-15,88.0475,127212120,89.75,89.7525,86.7115
2018-10-16,90.998,116539700,89.175,91.194,88.0775
2018-10-17,91.5865,105651940,92.1395,92.25,90.35
2018-10-18,88.536,116787040,91.0745,91.5075,88.3935
2018-10-19,88.2015,117088340,89.258,90.455,87.65
2018-10-22,89.465,89626680,89.2,90.475,87.8
2018-10-23,88.435,134113720,87.112,88.817,85.7
2018-10-24,83.21,136902460,88.685,88.8855,82.828
2018-10-25,89.1085,198828940,85.167,89.7405,84.6005
2018-10-26,82.1405,298837200,82.4795,84.923,80.15
2018-10-29,76.944,275836200,83.0,83.2869,74.75
2018-10-30,76.521,247902600,74.308,77.0495,73.818
2018-10-31,79.9005,187457980,78.4995,81.1955,78.2545
2018-11-01,83.2765,161080900,81.1765,83.5223,79.922
2018-11-02,83.2765,138652880,83.9295,84.872,82.5915
2018-11-05,81.39,112314980,82.8785,82.9045,79.818
2018-11-06,82.1405,84121860,80.9175,83.25,80.7275
2018-11-07,87.7745,163335540,83.65,87.9615,83.2038
2018-11-08,87.7455,130406900,87.75,89.2,86.2555
2018-11-09,85.6215,117841160,86.625,87.196,85.0935
2018-11-12,81.8425,135273860,84.912,85.4275,81.5005
2018-11-13,81.5585,118029980,82.4645,83.8532,80.6875
2018-11-14,79.9505,128783400,82.816,83.6498,79.8535
2018-11-15,80.972,167596480,79.0505,81.241,77.3255
2018-11-16,79.6705,121143980,79.375,80.724,78.656
2018-11-19,75.6145,154827400,78.8505,79.0595,75.168
2018-11-20,74.773,216488200,71.875,76.7375,71.0
2018-11-21,75.8365,114148000,77.1495,77.5,75.75
2018-11-23,75.103,54152840,75.85,76.81,75.0905
2018-11-26,79.0665,124530620,76.95,79.2405,76.211
2018-11-27,79.071,115168820,78.7995,79.8825,77.9005
2018-11-28,83.8875,168597880,80.696,84.0725,80.0607
2018-11-29,83.6785,132008480,83.7495,84.4995,82.6166
2018-11-30,84.5085,114883360,83.975,84.8,83.325
2018-12-03,88.618,136808240,88.473,88.917,86.5
2018-12-04,83.42,173068320,87.8,88.5169,83.25
2018-12-06,84.9595,174023940,80.7435,85.0525,80.4925
2018-12-07,81.4565,150178780,85.2535,85.9463,81.273
2018-12-10,82.0515,149343180,81.192,82.8995,79.5435
2018-12-11,82.162,124356660,83.9,83.9734,80.98
2018-12-12,83.177,131627120,83.45,85.2495,83.0135
2018-12-13,82.919,104980860,84.0,84.606,82.075
2018-12-14,79.5955,126953180,81.9,82.1285,79.25
2018-12-17,76.0455,174580400,78.3,78.8065,75.2505
2018-12-18,77.574,129361460,77.0,78.3775,76.1505
2018-12-19,74.754,172488020,77.1525,79.2265,74.159
2018-12-20,73.0415,198253180,74.2,75.475,71.6345
2018-12-21,68.8725,271129400,73.2495,74.0,68.198
2018-12-24,67.198,144399920,67.3,69.8015,65.35
2018-12-26,73.545,206657400,68.4445,73.6578,68.1505
2018-12-27,73.082,192624560,72.71,73.45,69.5155
2018-12-28,73.901,176451960,73.6675,75.6735,72.45
2018-12-31,75.0985,138831960,75.54,76.038,74.35
2019-01-02,76.9565,157439340,73.26,77.668,73.0465
2019-01-03,75.014,138684360,76.0005,76.9,74.8555
2019-01-04,78.7695,183234020,76.5,79.7,75.9155
2019-01-07,81.4755,159434400,80.1155,81.728,79.4592
2019-01-08,82.829,176615060,83.2345,83.8305,80.8305
2019-01-09,82.971,126670560,82.649,83.3899,82.0698
2019-01-10,82.811,129745040,82.0505,83.1625,81.0808
2019-01-11,82.028,93401860,82.0275,83.0147,81.811
2019-01-14,80.8605,119785980,80.75,82.41,79.7575
2019-01-15,83.728,119285960,81.6,83.758,81.3005
2019-01-16,84.189,126872280,84.211,85.25,83.7939
2019-01-17,84.661,83596720,84.0,85.0085,83.875
2019-01-18,84.81,119466360,85.6,85.81,84.577
2019-01-22,81.6085,128053100,84.05,84.0933,80.51
2019-01-23,82.001,103848400,82.8,82.8715,80.6
2019-01-24,82.7465,81554740,82.0535,82.8629,81.5892
2019-01-25,83.5285,98668680,83.525,84.174,83.0806
2019-01-28,81.8945,96151280,82.1795,82.25,80.7045
2019-01-29,79.694,91831720,81.5635,81.619,79.536
2019-01-30,83.5215,114340840,81.15,83.8475,80.984
2019-01-31,85.9365,206086600,84.6425,86.8206,83.9541
2019-02-01,81.3115,229682600,81.944,83.653,81.1005
2019-02-04,81.6655,98226380,81.15,82.4815,80.675
2019-02-05,82.9405,88872640,82.167,83.263,82.125
2019-02-06,82.013,78617400,83.5375,83.613,81.667
2019-02-07,80.7185,92105860,81.25,81.2769,79.6455
2019-02-08,79.411,112997760,79.3,79.4295,78.3378
2019-02-11,79.55,66024800,80.049,80.4645,79.3
2019-02-12,81.9005,96609740,80.2,81.9698,79.944
2019-02-13,82.0,70901920,82.35,82.819,81.8553
2019-02-14,81.1325,82131100,81.225,81.895,80.303
2019-02-15,80.3975,86667940,81.393,81.4455,80.225
2019-02-19,81.379,73436420,80.05,81.7,80.028
2019-02-20,81.105,66286200,81.5,81.7465,80.506
2019-02-21,80.972,69213640,80.9925,81.178,80.0455
2019-02-22,81.578,61806840,81.175,81.747,81.0585
2019-02-25,81.65,63383800,82.0725,82.73,81.5194
2019-02-26,81.82,53140380,81.299,81.9995,80.8067
2019-02-27,82.0545,62822920,81.409,82.0905,80.755
2019-02-28,81.9915,60320160,81.7625,82.5885,81.6915
2019-03-01,83.5865,93232360,82.7565,83.713,82.55
2019-03-04,84.8085,123084740,84.25,85.4715,83.718
2019-03-05,84.6215,73359540,85.1475,85.39,84.4505
2019-03-06,83.4475,79699920,84.7985,84.8875,83.414
2019-03-07,81.2975,98911280,83.3685,83.4877,81.0255
2019-03-08,81.04,93198900,80.2005,81.136,79.3285
2019-03-11,83.531,75945960,81.306,83.6143,81.3005
2019-03-12,83.655,71259860,83.45,84.2133,83.049
2019-03-13,84.5405,70816740,84.15,85.0,83.9675
2019-03-14,84.311,58755180,84.56,85.1,84.217
2019-03-15,85.618,150766000,85.15,85.94,84.6565
2019-03-18,87.1075,108067840,85.635,87.5,85.6315
2019-03-19,88.0925,126784640,87.6755,89.208,87.6755
2019-03-20,89.8635,123076120,88.497,89.975,88.3517
2019-03-21,90.963,114801500,89.813,91.1875,89.3641
2019-03-22,88.2385,126957160,90.5085,90.949,88.1555
2019-03-25,88.713,101963640,87.8895,89.1338,87.375
2019-03-26,89.188,96973080,89.65,90.2885,88.668
2019-03-27,88.285,86332920,89.2065,89.375,87.284
2019-03-28,88.671,60617200,88.5,88.8965,87.6735
2019-03-29,89.0375,66336620,89.329,89.643,88.8315
2019-04-01,90.7095,83469600,90.0055,90.7835,89.9365
2019-04-02,90.699,68711120,90.551,91.0,90.2561
2019-04-03,91.035,78460860,91.336,91.5,90.481
2019-04-04,90.943,72280260,91.0325,91.4375,90.21
2019-04-05,91.864,72569160,91.45,91.929,91.2595
2019-04-08,92.493,74908560,91.6615,92.51,91.2555
2019-04-09,91.792,74065660,92.2745,92.6545,91.589
2019-04-10,92.3665,59038780,92.05,92.4,91.4405
2019-04-11,92.2035,52463940,92.435,92.4975,92.0155
2019-04-12,92.153,61817980,92.42,92.575,92.065
2019-04-15,92.2435,74213060,92.1,92.3425,90.945
2019-04-16,93.152,60738140,92.5675,93.4885,92.4
2019-04-17,93.241,56762600,93.6495,93.8237,93.022
2019-04-18,93.0845,54900040,93.4395,93.541,92.974
2019-04-22,94.3655,67223240,92.77,94.421,92.282
2019-04-23,96.1885,92643380,94.56,96.463,94.479
2019-04-24,95.0875,72367640,96.25,96.4845,94.908
2019-04-25,95.1125,112519440,95.8502,96.1225,95.0155
2019-04-26,97.5315,167932100,96.45,97.55,94.9
2019-04-29,96.9215,80001040,97.45,97.8168,96.7045
2019-04-30,96.326,69858580,96.505,96.7855,95.3475
2019-05-01,95.576,62339280,96.6545,97.182,95.5275
2019-05-02,95.041,79258300,95.6665,96.0775,94.0935
2019-05-03,98.123,127631280,97.45,98.22,96.8
2019-05-06,97.5275,108356820,95.899,97.95,95.525
2019-05-07,96.05,118042680,96.9995,97.455,95.169
2019-05-08,95.8885,81571360,95.9435,96.7685,95.5
2019-05-09,94.9935,106165260,95.0,95.47,93.8
2019-05-10,94.499,114359880,94.9,95.1895,92.8
2019-05-13,91.134,115668200,91.828,92.3268,90.9
2019-05-14,92.006,92582140,91.975,92.622,90.7875
2019-05-15,93.5575,93852840,91.3975,93.7214,91.15
2019-05-16,95.3785,94156440,94.297,95.8755,94.1145
2019-05-17,93.45,94732360,94.6525,95.5265,93.3665
2019-05-20,92.9485,75963960,92.6345,93.389,91.777
2019-05-21,92.876,80102440,93.7395,93.95,92.3
2019-05-22,92.984,58732020,92.589,93.5743,92.55
2019-05-23,90.774,88485300,91.8295,92.2,90.21
2019-05-24,91.164,67393460,91.7945,92.088,90.8926
2019-05-28,91.8215,63999300,91.6375,92.4633,91.3675
2019-05-29,90.9595,85580500,91.156,91.5,90.3766
2019-05-30,90.816,62937000,91.2745,91.4735,90.3913
2019-05-31,88.7535,92376380,89.5005,89.7793,88.6352
2019-06-03,84.6345,181974160,88.0005,88.3145,83.6
2019-06-04,86.478,113582420,84.962,86.541,84.0445
2019-06-05,86.925,84795640,87.48,87.6,85.7626
2019-06-06,87.718,73785440,86.8855,88.0,86.3065
2019-06-07,90.2015,96164920,88.185,90.3127,87.9745
2019-06-10,93.0315,107420140,91.1,94.2435,90.9
2019-06-11,93.185,80853880,94.1625,94.685,92.9
2019-06-12,92.766,53566700,92.699,93.25,92.219
2019-06-13,93.515,55916200,93.336,94.1545,93.111
2019-06-14,93.4835,57023260,93.2,93.8,92.95
2019-06-17,94.3015,52686840,93.825,94.7844,93.7725
2019-06-18,95.0685,77914560,95.0675,96.0835,94.9895
2019-06-19,95.4395,57906940,95.392,95.979,94.6235
2019-06-20,95.9095,64343060,96.6665,96.76,95.29
2019-06-21,95.565,78671520,95.805,96.2975,95.379
2019-06-24,95.695,45659380,95.633,95.843,95.065
2019-06-25,93.9135,60246940,95.592,95.8193,93.621
2019-06-26,94.8915,48838200,94.624,95.19,94.366
2019-06-27,95.214,42834420,95.1,95.562,94.902
2019-06-28,94.6815,60747160,95.455,95.647,94.2
2019-07-01,96.1095,64066940,96.149,96.491,95.733
2019-07-02,96.7155,53025980,95.969,96.7395,95.3315
2019-07-03,96.95,33805880,96.7945,97.0795,96.525
2019-07-05,97.1455,52567180,96.43,97.295,96.265
2019-07-08,97.616,57667420,96.706,97.8,96.4127
2019-07-09,99.415,86913960,97.39,99.5005,97.1737
2019-07-10,100.8705,98638040,99.8255,101.247,99.77
2019-07-11,100.0535,86355320,101.281,101.79,99.765
2019-07-12,100.55,50185940,100.4135,100.85,100.1935
2019-07-15,101.0495,59626860,101.07,101.145,100.0775
2019-07-16,100.495,52363960,100.529,101.316,100.061
2019-07-17,99.6015,51176180,100.3525,100.6,99.6015
2019-07-18,98.895,70085040,99.0005,99.375,97.5775
2019-07-19,98.226,63712240,99.5605,99.8,98.1113
2019-07-22,99.2815,58162220,98.557,99.45,97.913
2019-07-23,99.7245,54069600,99.7995,99.8895,98.6565
2019-07-24,100.0405,52626000,98.465,100.065,98.2935
2019-07-25,98.691,82729220,100.05,100.06,98.636
2019-07-26,97.1525,98542860,97.1,97.5448,96.2255
2019-07-29,95.6225,89863800,96.5,96.6113,94.527
2019-07-30,94.9265,58217760,94.5558,95.4945,94.174
2019-07-31,93.339,89414540,94.9055,94.9775,92.472
2019-08-01,92.766,94266220,93.586,94.896,92.2005
2019-08-02,91.162,99124500,92.2535,92.3182,90.401
2019-08-05,88.2565,121164240,88.511,89.4334,87.439
2019-08-06,89.3915,101405160,89.6115,89.6885,87.67
2019-08-07,89.67,90537680,88.6995,89.9465,87.85
2019-08-08,91.6445,74024840,90.3,91.713,89.9055
2019-08-09,90.379,57595400,91.4475,91.5546,90.111
2019-08-12,89.246,58109960,89.7995,90.049,88.85
2019-08-13,91.217,81500420,89.15,91.5871,89.0
2019-08-14,88.148,97872980,89.6505,89.7826,87.8607
2019-08-15,88.806,76198960,89.0995,89.4,88.098
2019-08-16,89.6285,61084800,89.6445,90.1454,89.2275
2019-08-19,90.806,56406060,90.904,91.3,90.6305
2019-08-20,90.069,38656700,90.725,90.841,89.994
2019-08-21,91.177,40784620,90.9695,91.4789,90.75
2019-08-22,90.28,53167760,91.4,91.4706,90.005
2019-08-23,87.481,105557960,89.6515,90.2448,87.2615
2019-08-26,88.4435,61706400,88.3455,88.5,87.1755
2019-08-27,88.0915,60544900,88.7865,88.97,87.334
2019-08-28,88.2125,48437860,87.75,88.393,87.2025
2019-08-29,89.32,60360240,89.15,89.9275,88.8625
2019-08-30,88.8145,61282940,89.8745,89.987,88.2285
2019-09-03,89.492,70937180,88.5,90.04,88.4
2019-09-04,90.031,46524560,90.25,90.3815,89.8115
2019-09-05,92.036,66503780,91.0975,92.1,90.7788
2019-09-06,91.6755,49938660,91.911,92.0325,91.32
2019-09-09,91.5675,59990300,92.05,92.5,91.2305
2019-09-10,91.0275,52277580,91.1375,91.2905,90.2668
2019-09-11,91.1495,48655340,90.607,91.671,90.454
2019-09-12,92.1775,56470100,91.8815,92.683,91.714
2019-09-13,91.967,39426340,92.1005,92.3061,91.7585
2019-09-16,90.392,73509460,91.201,91.2847,90.01
2019-09-17,91.1275,40661160,90.354,91.1995,90.205
2019-09-18,90.873,50720240,90.852,91.103,89.775
2019-09-19,91.075,41566700,91.051,91.6285,90.895
2019-09-20,89.708,111116780,91.0855,91.5315,89.046
2019-09-23,89.265,62782840,88.85,89.635,88.366
2019-09-24,87.0805,92758020,89.5303,89.7853,86.7773
2019-09-25,88.4165,70621960,87.368,88.65,86.15
2019-09-26,86.992,71439040,88.1395,88.1685,86.575
2019-09-27,86.2725,78960580,87.4,87.456,85.691
2019-09-30,86.7955,55215360,86.3495,86.873,85.461
2019-10-01,86.7825,63409200,87.3,87.78,86.4205
2019-10-02,85.6615,66769520,86.387,86.4445,85.25
2019-10-03,86.221,72487420,85.65,86.25,84.253
2019-10-04,86.9825,49785540,86.301,87.0288,85.9615
2019-10-07,86.633,43751960,86.5815,87.3915,86.185
2019-10-08,85.2755,52536800,86.1245,86.35,85.25
2019-10-09,86.0995,41786700,85.9805,86.4975,85.718
2019-10-10,86.013,54430620,86.262,86.9145,85.6875
2019-10-11,86.596,65590680,87.146,87.2725,86.493
2019-10-14,86.8215,38577960,86.4455,87.0944,86.1
2019-10-15,88.369,62584880,87.107,88.8225,87.031
2019-10-16,88.8715,56081360,88.6665,89.312,88.526
2019-10-17,89.374,54275460,89.8245,89.9425,89.101
2019-10-18,87.8755,67321820,89.39,89.699,87.46
2019-10-21,89.283,44498040,88.483,89.294,88.25
2019-10-22,88.2865,44688500,89.4075,89.489,88.1
2019-10-23,88.1085,43807600,88.065,88.5025,87.1
2019-10-24,89.039,104087000,88.5545,89.4169,88.0135
2019-10-25,88.0665,192528040,84.8775,88.2105,84.75
2019-10-28,88.854,74177020,87.403,88.935,87.125
2019-10-29,88.1355,45537100,88.7405,88.85,87.7905
2019-10-30,88.9995,48988100,88.012,89.119,87.9558
2019-10-31,88.833,55623700,88.7995,89.6,88.5738
2019-11-01,89.572,55807080,89.4005,89.8723,89.2605
2019-11-04,90.233,55438440,90.0505,90.753,90.0505
2019-11-05,90.0855,37710860,90.458,90.5125,89.7
2019-11-06,89.7885,40595660,90.05,90.125,89.429
2019-11-07,89.41,53021720,90.188,90.295,89.174
2019-11-08,89.294,42523960,89.3945,89.494,88.702
2019-11-11,88.5825,38956200,88.9,89.0,88.3565
2019-11-12,88.9,40778500,88.733,89.311,88.5955
2019-11-13,87.6555,58537840,88.6695,88.75,87.3661
2019-11-14,87.73,45388340,87.5715,88.3297,87.478
2019-11-15,86.9745,78622820,88.0025,88.084,86.643
2019-11-18,87.6265,56838140,86.915,87.685,86.1355
2019-11-19,87.6395,45490700,87.8495,88.034,87.1515
2019-11-20,87.2765,55875180,87.457,88.1262,86.706
2019-11-21,86.7355,53258760,87.15,87.3435,86.518
2019-11-22,87.286,49581620,86.951,87.3215,86.55
2019-11-25,88.692,69789340,87.6625,88.871,87.662
2019-11-26,89.847,63808560,88.996,89.8515,88.9175
2019-11-27,90.9255,60716920,90.05,91.225,89.8655
2019-11-29,90.04,38468800,90.889,91.2345,90.0395
2019-12-02,89.08,78635000,90.22,90.2775,88.134
2019-12-03,88.498,70591640,88.0,88.6435,87.3615
2019-12-04,88.0345,53614000,88.7005,89.4545,88.011
2019-12-05,87.024,56557040,88.175,88.175,87.0
2019-12-06,87.58,62399580,87.56,87.72,87.0065
2019-12-09,87.4755,50049780,87.533,88.3446,87.2805
2019-12-10,86.9605,50312880,87.37,87.5335,86.75
2019-12-11,87.436,42026360,87.0835,87.5,86.7855
2019-12-12,88.0165,62078980,87.5,88.2,87.272
2019-12-13,88.047,54958180,88.25,88.4495,87.75
2019-12-16,88.4605,62986900,88.35,88.475,87.8525
2019-12-17,89.533,72933940,88.9005,89.6,88.8695
2019-12-18,89.2015,67082740,89.751,89.91,89.118
2019-12-19,89.614,54766400,89.025,89.6495,88.703
2019-12-20,89.325,103049200,89.9808,90.1485,89.1225
2019-12-23,89.65,42749860,89.413,89.65,89.2255
2019-12-24,89.4605,17626740,89.6905,89.7785,89.3788
2019-12-26,93.4385,120492160,90.0505,93.523,89.975
2019-12-27,93.49,123775080,94.146,95.07,93.3005
2019-12-30,92.3445,73546120,93.7,94.2,92.031
2019-12-31,92.392,50207600,92.1,92.663,91.6115
2020-01-02,94.9005,80718200,93.75,94.9005,93.2075
2020-01-03,93.7485,75332080,93.225,94.3098,93.225
2020-01-06,95.144,81313960,93.0,95.1845,93.0
2020-01-07,95.343,82680200,95.225,95.6945,94.6022
2020-01-08,94.5985,70239320,94.902,95.55,94.3222
2020-01-09,95.0525,63499240,95.4945,95.891,94.7902
2020-01-10,94.158,57139180,95.2685,95.347,94.0
2020-01-13,94.565,55716880,94.5655,94.9,94.04
2020-01-14,93.472,68927620,94.294,94.3555,92.9275
2020-01-15,93.101,57931840,93.6125,93.943,92.7545
2020-01-16,93.897,53189860,94.1495,94.2795,93.301
2020-01-17,93.236,79946800,94.2945,94.332,92.8625
2020-01-21,94.6,74155700,93.25,94.7135,93.0
2020-01-22,94.373,64325140,94.8045,95.125,94.167
2020-01-23,94.229,49692260,94.2555,94.4988,93.638
2020-01-24,93.082,75323620,94.5685,94.7495,92.372
2020-01-27,91.417,70570180,91.0,92.05,90.767
2020-01-28,92.6625,56160800,92.025,92.9055,91.501
2020-01-29,92.9,42027800,93.2,93.7375,92.751
2020-01-30,93.534,126548760,92.9,93.6435,92.5305
2020-01-31,100.436,311345600,102.5735,102.786,100.1135
2020-02-03,100.21,117981880,100.53,102.425,100.0125
2020-02-04,102.4835,105786760,101.494,102.99,100.7685
2020-02-05,101.9935,87523480,103.551,103.551,101.6
2020-02-06,102.5115,63659080,102.051,102.815,101.24
2020-02-07,103.964,101906940,102.0995,104.9265,101.905
2020-02-10,106.6955,101124700,104.2505,106.78,104.248
2020-02-11,107.54,114920220,107.545,109.2975,106.8
2020-02-12,108.0,66685280,108.16,109.0125,107.7645
2020-02-13,107.4935,60635820,107.2495,108.514,107.1
2020-02-14,106.7435,52123380,107.784,107.9518,106.2945
2020-02-18,107.7835,59021400,106.251,108.3035,106.2053
2020-02-19,108.511,51223300,108.39,109.255,108.056
2020-02-20,107.655,62626840,108.6535,108.8395,106.3725
2020-02-21,104.7985,93014800,107.1075,107.2275,104.4
2020-02-24,100.4645,130939940,100.159,101.9648,99.3987
2020-02-25,98.637,124381880,101.321,101.73,97.921
2020-02-26,98.9795,104808040,98.514,100.7335,98.0225
2020-02-27,94.215,162879860,96.719,98.75,94.1381
2020-02-28,94.1875,189875940,90.7315,94.488,90.5564
2020-03-02,97.6975,135233020,95.3245,97.7255,93.5
2020-03-03,95.4495,150689820,98.7685,99.8165,94.4045
2020-03-04,98.7915,95458380,97.3285,98.9,96.1
2020-03-05,96.2015,94964200,96.65,98.036,95.5
2020-03-06,95.0545,105471600,93.75,95.5435,93.475
2020-03-09,90.0305,156264640,88.693,93.1385,88.0645
2020-03-10,94.591,142666200,93.544,94.7135,90.9085
2020-03-11,91.043,112936620,92.8925,93.566,90.075
2020-03-12,83.8305,226924200,86.099,88.25,83.75
2020-03-13,89.25,176194500,87.75,89.3155,84.031
2020-03-16,84.4575,178345300,82.0755,87.9726,81.3016
2020-03-17,90.392,218342600,88.7735,92.8888,84.462
2020-03-18,91.5,192904360,87.5,92.083,87.25
2020-03-19,94.0465,207998800,93.0,97.25,91.6325
2020-03-20,92.3045,196357000,96.3155,97.85,91.0365
2020-03-23,95.1415,156169780,91.3875,95.97,90.6
2020-03-24,97.005,142941600,97.5747,97.75,95.017
2020-03-25,94.292,129581460,96.0345,97.513,94.289
2020-03-26,97.7745,124702360,95.1,97.8245,94.4645
2020-03-27,95.005,107757940,96.543,96.9895,94.996
2020-03-30,98.1975,122521740,96.1415,98.6815,95.617
2020-03-31,97.486,102472520,98.2175,99.651,97.2005
2020-04-01,95.385,82437500,96.6485,97.248,94.65
2020-04-02,95.9415,86719700,95.082,96.3763,94.5
2020-04-03,95.3295,72197400,95.5575,96.3165,94.4575
2020-04-06,99.8795,115463620,96.8,99.926,96.501
2020-04-07,100.58,102279660,100.8555,101.786,99.881
2020-04-08,102.15,79546260,101.05,102.2,100.5575
2020-04-09,102.138,93112340,102.215,102.65,100.883
2020-04-13,108.4435,134334180,102.0,109.0,101.9
2020-04-14,114.166,161743860,110.0235,114.6,109.3105
2020-04-15,115.384,137331340,112.884,116.6685,112.25
2020-04-16,120.4095,240764000,117.3,123.0499,116.75
2020-04-17,118.75,158600200,118.6165,120.0,115.801
2020-04-20,119.6805,115413880,119.4975,122.249,119.3025
2020-04-21,116.406,149533580,120.8305,121.4155,113.983
2020-04-22,118.1745,84365900,118.45,119.7,117.55
2020-04-23,119.9725,101331040,119.999,121.211,119.104
2020-04-24,120.511,76635940,120.85,121.0217,119.1
2020-04-27,118.8,112912900,122.16,122.244,118.15
2020-04-28,115.704,105388920,118.605,118.675,115.3
2020-04-29,118.6355,91831860,116.5005,119.5945,115.5
2020-04-30,123.7,190692220,120.992,123.75,119.8005
2020-05-01,114.302,195452100,116.84,118.122,112.9095
